id,type,text,options,e_name,e_skill,e_hp,next,bgm,bgi,effect,,
1,normal,"【あらすじ/Summary】\n光源氏17歳の夏。宮中の物忌みの夜、頭中将らと女性の品定めをする「雨夜の品定め」が繰り広げられます。その後、源氏は紀伊守の邸で、若き後妻・空蝉と出会います。\n\n【登場人物/Characters】\n光源氏(17歳): 輝くばかりの美貌の皇子。\n頭中将: 源氏の親友であり良きライバル。\n空蝉: 伊予介の後妻。慎ましき佳人。\n\n【見どころ/Highlights】\n平安貴族のリアルな女性観が語られる対話劇と、空蝉への強引なアプローチから始まる許されぬ恋の駆け引きが見どころです。\n\nGenji is 17. On a rainy night, he and his friends discuss their ideals of women. Later, he meets Utsusemi.",物語を始める (Start Story)→2,,,,,court_music.mp3,heian_room.jpg,,,
2,normal,"【原文】\n光源氏、名のみことごとしう、言ひ消たぬべき過ちだにまじらぬは、いと口惜しうなむ。\n\n【現代語訳】\n光源氏は、その名ばかりが大層で、欠点のない完璧な存在と思われるのも、かえって心苦しい。その輝かしい日常の裏で、彼は人知れぬ孤独と、満たされぬ情愛を抱えていたのでした。五月雨が降り続くある夜、宮中に宿直する源氏のもとへ、親友の頭中将が訪ねてきます。二人は手持ち無沙汰に、女性への理想を語り始めます。\n\n【English】\nGenji's fame was great, but he harbored inner loneliness. One rainy night in May, To no Chujo visits him, and they begin to discuss the nature of women.","雨夜の品定めへ (Rainy Night Discussion)→3,前の場面へ (Go Back)→1",,,,,rain_ambient.mp3,palace_interior.jpg,,,
3,normal,"【原文】\n「指したる事なき人の、心にまかせてうち語らふ、なかなかいとをかし」とて、中将も座りぬ。\n\n【現代語訳】\n「取り立てて公務のない夜に、心ゆくまで語り合うのは、かえって趣があるものだ」と頭中将は笑います。左馬頭や藤式部丞も加わり、話はいよいよ深まります。彼らは世の中の女性を「上・中・下」の三階級に分け、それぞれの長所と短所を論じ合います。完璧な女性などこの世に存在しないという結論に至る中、源氏は亡き母の面影を追うのでした。\n\n【English】\nTo no Chujo sits down, saying casual talk is best on such nights. They categorize women into three ranks, debating their flaws and virtues. Genji listens, thinking of his lost mother.","議論を聞き続ける (Continue Listening)→4,前の場面へ (Go Back)→2",,,,,rain_ambient.mp3,veranda.jpg,,,
4,normal,"【原文】\n「情けありし人の、つれなかりし折々のこと」など、語り出づれば、尽きぬ夜の睦言なり。\n\n【現代語訳】\n左馬頭は、かつての恋人たちとの苦い経験を語ります。嫉妬深い女、才気走りすぎた女……。男たちは、理想の女性像を「控えめで、いざという時に頼りになる中流の女」に見出そうとします。源氏は沈黙を守りつつも、心の中では藤壺の宮という究極の理想と、現実の女性たちとの乖離に溜息をつくのでした。\n\n【English】\nLeft Horse Head shares tales of past loves—jealous or overly clever women. They conclude middle-rank women are best. Genji sighs, thinking of his secret love, Fujitsubo.","休息をとる (Take a Rest)→5,前の場面へ (Go Back)→3",,,,,rain_ambient.mp3,heian_room.jpg,!eat,,
5,normal,"【原文】\n方違えに行かむとて、紀伊守の邸に渡り給ふ。\n\n【現代語訳】\n翌日、源氏は「方違え（不吉な方角を避ける風習）」のために、家臣である紀伊守の邸へと向かいます。都の喧騒を離れたその邸には、紀伊守の父・伊予介の若き後妻、空蝉が密かに滞在していました。源氏は、人妻である彼女の存在を耳にし、抑えがたい好奇心と情熱を抱き始めます。暗闇の中、彼は彼女の寝所へと忍び寄る決意をします。\n\n【English】\nTo avoid an unlucky direction, Genji visits the estate of the Governor of Kii. There, he learns of Utsusemi, the young stepmother of Kii. Fueled by curiosity, he decides to approach her in the dark.","暗闇を進む (Move through darkness)→6,前の場面へ (Go Back)→4",,,,,night_ambient.mp3,garden_night.jpg,,,
6,battle,"【葛藤：道ならぬ恋への衝動】\n源氏の心の中で、理性が「高貴な身分を考えよ」と叫びますが、好奇心がそれを上回ります。人妻への思慕という、禁忌の壁を突破しなければなりません！\n\n[Conflict: The Impulse of Forbidden Love]\nHis reason tells him to stop, but his passion drives him forward. He must overcome the mental barrier of social taboo!",己の情熱に従う (Follow Passion),内なる理性の壁,7,8,7,suspense.mp3,dark_corridor.jpg,,,
7,normal,"【原文】\n「あな、あさまし。いかなる人ならむ」と、女は身の毛もよだつ心地して……。\n\n【現代語訳】\n源氏は大胆にも、空蝉の寝所に忍び込みました。驚き、恐怖に震える空蝉に対し、源氏は優雅にかつ情熱的に愛を囁きます。空蝉は自分の身分の低さと、夫ある身であることを恥じ、頑なに拒みます。しかし、源氏の貴公子らしい芳香と強引なまでの振る舞いに、彼女の心は千々に乱れるのでした。\n\n【English】\nGenji enters Utsusemi's room. Terrified, she resists, citing her low rank and marriage. Yet, Genji's elegance and persistence leave her heart in turmoil.","夜明けを迎える (Await Dawn)→8,前の場面へ (Go Back)→6",,,,,sad_melody.mp3,bedroom.jpg,,,
8,normal,"【原文】\n鶏の声も、いと心細う聞こゆる朝ぼらけに、源氏の君は帰り給ふ。\n\n【現代語訳】\nつれない態度のまま夜が明け、源氏は後ろ髪を引かれる思いで邸を去ります。しかし、彼の心は完全に空蝉に奪われていました。手紙を送っても、彼女は返事すらまともに寄越しません。その慎ましさと、容易になびかない気高さが、かえって源氏の狩猟本能を刺激するのでした。彼は再び、彼女に会う機会を狙います。\n\n【English】\nAt dawn, Genji leaves, but his heart remains with Utsusemi. She ignores his letters, but her modesty only fuels his desire to see her again.","再び紀伊守邸へ (Visit Again)→9,前の場面へ (Go Back)→7",,,,,morning_haze.mp3,morning_gate.jpg,,,
9,normal,"【原文】\n小君を引き連れて、またかの邸をのぞき給ふ。\n\n【現代語訳】\n源氏は空蝉の弟である小君（こぎみ）を手懐け、手引きをさせます。ある夜、再び邸を訪れた源氏は、格子戸の隙間から空蝉と、その義理の娘である軒端の荻が碁を打つ姿を盗み見ます。空蝉は決して絶世の美女ではありませんでしたが、その上品で物静かな佇まいに、源氏はあらためて心惹かれるのでした。\n\n【English】\nGenji uses Utsusemi's younger brother, Kogimi, as a guide. He spies on Utsusemi and her stepdaughter, Nokiba no Ogi, playing Go. Her quiet grace enchants him further.","盗み見を続ける (Keep Peeking)→10,前の場面へ (Go Back)→9",,,,,silent_night.mp3,bamboo_blind.jpg,,,
10,normal,"【原文】\n女、いとあやしと思ひて、衣を脱ぎ捨てて逃げぬ。\n\n【現代語訳】\n源氏が再び寝所に忍び寄った気配を察し、空蝉は瞬時にその場を逃げ出します。後に残されたのは、彼女が脱ぎ捨てた薄い「衣（うつせみ）」だけでした。源氏は暗闇の中で人違いをし、空蝉だと思って軒端の荻と契りを結んでしまいます。しかし、彼の手元に残ったのは、もぬけの殻となったセミの羽のような衣だけだったのです。\n\n【English】\nSensing Genji, Utsusemi flees, leaving her robe behind. In the dark, Genji mistakenly beds Nokiba no Ogi. He is left only with the empty shell—the robe.","衣を手に取る (Pick up the Robe)→11,前の場面へ (Go Back)→10",,,,,mysterious.mp3,empty_room.jpg,,,
11,normal,"【原文】\n「うつせみの身をかへてける……」と、独りごちて、衣を抱きて帰り給ふ。\n\n【現代語訳】\n「セミが抜け殻を残して去るように、彼女は消えてしまった」。源氏は虚しさを抱えながら、その衣を形見として持ち帰ります。軒端の荻との過ちは、彼にとって本意ではありませんでしたが、空蝉の徹底した拒絶は、源氏の華やかな女性遍歴の中で消えない棘のように深く突き刺さるのでした。\n\n【English】\nGenji takes the robe as a memento, likening Utsusemi to a cicada shedding its skin. Her rejection becomes a lasting sting in his heart.","巻の結びに寄せて (Closing Reflection)→12,前の場面へ (Go Back)→11",,,,,lonely_flute.mp3,moonlight.jpg,,,
12,end,"【次巻予告/Next Volume Preview】\n次巻、第三帖「夕顔 (Yugao)」。\n空蝉への執着が続く中、源氏は五条の荒れ果てた家で、夕顔の花のように儚く、愛らしい女性と出会います。しかし、その恋には恐ろしい影が忍び寄っていました……。\n\n【見どころ/Highlights】\n身分を隠した「名もなき女」夕顔との情熱的な逃避行と、嫉妬の炎が生んだ悲劇。源氏物語屈指の怪奇とロマンが幕を開けます。\n\nIn the next volume, Genji meets the fragile Yugao. A tragic and ghostly romance awaits.",物語を終える (End Story),,,,,clear_fanfare.mp3,sunset_palace.jpg, ,,
